location_cam,common_name,season,total_duration,total_images,total_series
OGW-ABMI-1057-17_HF2 PRO COVERT,Red fox,summer,0,0,0
OGW-ABMI-1057-17_HF2 PRO COVERT,Red fox,winter,0,0,0
OGW-ABMI-1057-17_HF2 PRO COVERT,Red Squirrel,summer,36.54871794871795,3,3
OGW-ABMI-1057-17_HF2 PRO COVERT,Red Squirrel,winter,19.182905982905982,2,1
OGW-ABMI-1057-17_HF2 PRO COVERT,Snowshoe Hare,summer,464.0861599734484,45,29
OGW-ABMI-1057-17_HF2 PRO COVERT,Snowshoe Hare,winter,460.2561599734484,51,29
OGW-ABMI-1057-17_HF2 PRO COVERT,"Voles, Mice and Allies",summer,0,0,0
OGW-ABMI-1057-17_HF2 PRO COVERT,"Voles, Mice and Allies",winter,0,0,0
OGW-ABMI-1057-17_HF2 PRO COVERT,White-tailed Deer,summer,186.42434671129564,61,2
OGW-ABMI-1057-17_HF2 PRO COVERT,White-tailed Deer,winter,250.74042697906944,64,14
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Beaver,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Beaver,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Bird,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Bird,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Black Bear,summer,143.92964688542713,28,3
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Black Bear,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Coyote,summer,57.14433423160692,9,2
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Coyote,winter,8.657167115803462,2,1
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Cranes, Rails, Coots",summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Cranes, Rails, Coots",winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Crows, Jays, and Allies",summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Crows, Jays, and Allies",winter,9,1,1
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Deer,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Deer,winter,10.336500838457239,2,2
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Ducks, Swans, Geese",summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Ducks, Swans, Geese",winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Elk (wapiti),summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Elk (wapiti),winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Ermine,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Ermine,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Fisher,summer,11.809151785714286,2,1
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Fisher,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Grouse, Ptarmigan and allies",summer,36.81198003327787,8,2
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Grouse, Ptarmigan and allies",winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Magpie,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Magpie,winter,163.94066254095375,38,7
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Moose,summer,352.7968589465098,108,6
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Moose,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Mule deer,summer,8.759012550595498,3,1
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Mule deer,winter,669.9330651650603,141,18
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Muskrat,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Muskrat,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Pelicans, Herons, Egrets",summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Pelicans, Herons, Egrets",winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Porcupine,summer,4.663799843627834,1,1
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Porcupine,winter,44.5113995308835,10,3
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Red fox,summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Red fox,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Red Squirrel,summer,83.0974358974359,8,6
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Red Squirrel,winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Snowshoe Hare,summer,664.106797212081,70,32
OGW-ABMI-1057-17_PC900 PROFESSIONAL,Snowshoe Hare,winter,562.296372386326,61,30
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Voles, Mice and Allies",summer,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,"Voles, Mice and Allies",winter,0,0,0
OGW-ABMI-1057-17_PC900 PROFESSIONAL,White-tailed Deer,summer,172.29434671129565,40,2
OGW-ABMI-1057-17_PC900 PROFESSIONAL,White-tailed Deer,winter,268.89477369036507,58,16
OGW-ABMI-1057-18_HF2 PRO COVERT,Beaver,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Beaver,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Bird,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Bird,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Black Bear,summer,50.24988229514237,20,1
OGW-ABMI-1057-18_HF2 PRO COVERT,Black Bear,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Coyote,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Coyote,winter,136.20300269482078,25,6
OGW-ABMI-1057-18_HF2 PRO COVERT,"Cranes, Rails, Coots",summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Cranes, Rails, Coots",winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Crows, Jays, and Allies",summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Crows, Jays, and Allies",winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Deer,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Deer,winter,24.616500838457238,4,2
OGW-ABMI-1057-18_HF2 PRO COVERT,"Ducks, Swans, Geese",summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Ducks, Swans, Geese",winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Elk (wapiti),summer,34.85178393745558,14,1
OGW-ABMI-1057-18_HF2 PRO COVERT,Elk (wapiti),winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Ermine,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Ermine,winter,4.5,1,1
OGW-ABMI-1057-18_HF2 PRO COVERT,Fisher,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Fisher,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Grouse, Ptarmigan and allies",summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Grouse, Ptarmigan and allies",winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Magpie,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Magpie,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Moose,summer,151.07447649108497,33,1
OGW-ABMI-1057-18_HF2 PRO COVERT,Moose,winter,111.94895298216991,23,2
OGW-ABMI-1057-18_HF2 PRO COVERT,Mule deer,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Mule deer,winter,2432.8315534669864,563,28
OGW-ABMI-1057-18_HF2 PRO COVERT,Muskrat,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Muskrat,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Pelicans, Herons, Egrets",summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,"Pelicans, Herons, Egrets",winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Porcupine,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Porcupine,winter,6.663799843627834,2,1
OGW-ABMI-1057-18_HF2 PRO COVERT,Red fox,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Red fox,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Red Squirrel,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Red Squirrel,winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Snowshoe Hare,summer,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,Snowshoe Hare,winter,642.4597709923664,58,45
OGW-ABMI-1057-18_HF2 PRO COVERT,"Voles, Mice and Allies",summer,10.0625,1,1
OGW-ABMI-1057-18_HF2 PRO COVERT,"Voles, Mice and Allies",winter,0,0,0
OGW-ABMI-1057-18_HF2 PRO COVERT,White-tailed Deer,summer,98.91434671129562,27,2
OGW-ABMI-1057-18_HF2 PRO COVERT,White-tailed Deer,winter,523.0445602008303,125,9
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Beaver,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Beaver,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Bird,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Bird,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Black Bear,summer,49.24988229514237,10,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Black Bear,winter,10.24988229514237,2,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Coyote,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Coyote,winter,145.72300269482076,21,6
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Cranes, Rails, Coots",summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Cranes, Rails, Coots",winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Crows, Jays, and Allies",summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Crows, Jays, and Allies",winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Deer,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Deer,winter,46.177752934600335,9,7
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Ducks, Swans, Geese",summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Ducks, Swans, Geese",winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Elk (wapiti),summer,34.85178393745558,13,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Elk (wapiti),winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Ermine,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Ermine,winter,4.5,1,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Fisher,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Fisher,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Grouse, Ptarmigan and allies",summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Grouse, Ptarmigan and allies",winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Magpie,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Magpie,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Moose,summer,215.54447649108496,48,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Moose,winter,114.84895298216992,16,2
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Mule deer,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Mule deer,winter,2735.4936614130725,490,33
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Muskrat,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Muskrat,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Pelicans, Herons, Egrets",summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Pelicans, Herons, Egrets",winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Porcupine,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Porcupine,winter,4.663799843627834,1,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Red fox,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Red fox,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Red Squirrel,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Red Squirrel,winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Snowshoe Hare,summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,Snowshoe Hare,winter,275.57446067042815,27,21
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Voles, Mice and Allies",summer,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,"Voles, Mice and Allies",winter,0,0,0
OGW-ABMI-1057-18_PC900 PROFESSIONAL,White-tailed Deer,summer,92.95717335564781,26,1
OGW-ABMI-1057-18_PC900 PROFESSIONAL,White-tailed Deer,winter,239.1458667782391,53,5
OGW-ABMI-1057-19_HF2 PRO COVERT,Beaver,summer,353.6,29,20
OGW-ABMI-1057-19_HF2 PRO COVERT,Beaver,winter,55.74,4,1
OGW-ABMI-1057-19_HF2 PRO COVERT,Bird,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Bird,winter,11.055384615384616,1,1
OGW-ABMI-1057-19_HF2 PRO COVERT,Black Bear,summer,6.249882295142371,1,1
OGW-ABMI-1057-19_HF2 PRO COVERT,Black Bear,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Coyote,summer,7.657167115803462,1,1
OGW-ABMI-1057-19_HF2 PRO COVERT,Coyote,winter,547.5881859795488,105,43
OGW-ABMI-1057-19_HF2 PRO COVERT,"Cranes, Rails, Coots",summer,949.9703370786517,216,46
OGW-ABMI-1057-19_HF2 PRO COVERT,"Cranes, Rails, Coots",winter,220.0408988764045,69,4
OGW-ABMI-1057-19_HF2 PRO COVERT,"Crows, Jays, and Allies",summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,"Crows, Jays, and Allies",winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Deer,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Deer,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,"Ducks, Swans, Geese",summer,8800.013125512716,2123,507
OGW-ABMI-1057-19_HF2 PRO COVERT,"Ducks, Swans, Geese",winter,134.62137944090364,34,3
OGW-ABMI-1057-19_HF2 PRO COVERT,Elk (wapiti),summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Elk (wapiti),winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Ermine,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Ermine,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Fisher,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Fisher,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,"Grouse, Ptarmigan and allies",summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,"Grouse, Ptarmigan and allies",winter,6.405990016638935,1,1
OGW-ABMI-1057-19_HF2 PRO COVERT,Magpie,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Magpie,winter,71.94066254095377,16,7
OGW-ABMI-1057-19_HF2 PRO COVERT,Moose,summer,34.13447649108497,5,1
OGW-ABMI-1057-19_HF2 PRO COVERT,Moose,winter,141.10790596433986,24,4
OGW-ABMI-1057-19_HF2 PRO COVERT,Mule deer,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Mule deer,winter,1341.6726236536952,322,20
OGW-ABMI-1057-19_HF2 PRO COVERT,Muskrat,summer,1932.2688095238095,343,299
OGW-ABMI-1057-19_HF2 PRO COVERT,Muskrat,winter,150.48142857142858,25,11
OGW-ABMI-1057-19_HF2 PRO COVERT,"Pelicans, Herons, Egrets",summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,"Pelicans, Herons, Egrets",winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Porcupine,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Porcupine,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Red fox,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Red fox,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Red Squirrel,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Red Squirrel,winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Snowshoe Hare,summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,Snowshoe Hare,winter,832.926372386326,96,30
OGW-ABMI-1057-19_HF2 PRO COVERT,"Voles, Mice and Allies",summer,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,"Voles, Mice and Allies",winter,0,0,0
OGW-ABMI-1057-19_HF2 PRO COVERT,White-tailed Deer,summer,117.15592733358494,12,2
OGW-ABMI-1057-19_HF2 PRO COVERT,White-tailed Deer,winter,97.87586677823909,23,5
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Beaver,summer,305.37,20,11
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Beaver,winter,53.31,3,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Bird,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Bird,winter,11.055384615384616,1,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Black Bear,summer,6.249882295142371,1,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Black Bear,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Coyote,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Coyote,winter,433.37784635830036,72,29
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Cranes, Rails, Coots",summer,629.1078651685393,130,35
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Cranes, Rails, Coots",winter,148.26022471910113,55,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Crows, Jays, and Allies",summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Crows, Jays, and Allies",winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Deer,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Deer,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Ducks, Swans, Geese",summer,7129.886224521992,1501,405
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Ducks, Swans, Geese",winter,69.74758629393577,16,2
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Elk (wapiti),summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Elk (wapiti),winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Ermine,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Ermine,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Fisher,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Fisher,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Grouse, Ptarmigan and allies",summer,6.405990016638935,1,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Grouse, Ptarmigan and allies",winter,6.405990016638935,2,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Magpie,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Magpie,winter,70.94066254095377,16,7
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Moose,summer,35.12596865477995,3,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Moose,winter,132.76790596433986,22,4
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Mule deer,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Mule deer,winter,1434.6708569287798,266,20
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Muskrat,summer,1485.6238095238095,304,179
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Muskrat,winter,70.33428571428571,10,5
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Pelicans, Herons, Egrets",summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Pelicans, Herons, Egrets",winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Porcupine,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Porcupine,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Red fox,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Red fox,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Red Squirrel,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Red Squirrel,winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Snowshoe Hare,summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,Snowshoe Hare,winter,700.2170096249586,82,33
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Voles, Mice and Allies",summer,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,"Voles, Mice and Allies",winter,0,0,0
OGW-ABMI-1057-19_PC900 PROFESSIONAL,White-tailed Deer,summer,109.64086860968197,7,1
OGW-ABMI-1057-19_PC900 PROFESSIONAL,White-tailed Deer,winter,113.47586677823908,24,5
